variable	Date	layer	mean_value	data_type
NO3	2020-07-07	0 m to bottom	67.3932457494604	obs
NO3	2020-08-04	0 m to bottom	65.7540206313873	obs
NO3	2020-09-08	0 m to bottom	57.5332297033462	obs
NO3	2020-10-06	0 m to bottom	59.433098240043	obs
NO3	2020-11-03	0 m to bottom	63.3440266225541	obs
NO3	2020-12-01	0 m to bottom	60.2501285755868	obs
NO3	2021-03-23	0 m to bottom	66.5813022193203	obs
NO3	2021-04-20	0 m to bottom	64.0850025276298	obs
NO3	2021-05-18	0 m to bottom	63.6213827226984	obs
NO3	2021-06-08	0 m to bottom	61.9412220962615	obs
NO3	2021-07-06	0 m to bottom	60.7037317213661	obs
NO3	2021-08-03	0 m to bottom	59.5910648068762	obs
NO3	2021-09-07	0 m to bottom	61.2528979309725	obs
NO3	2021-10-05	0 m to bottom	60.9006144707845	obs
NO3	2021-11-02	0 m to bottom	59.192107572827	obs
NO3	2021-12-07	0 m to bottom	61.6782739715588	obs
NO3	2022-03-22	0 m to bottom	71.0144296029006	obs
NO3	2022-04-19	0 m to bottom	73.9139530982565	obs
NO3	2022-05-17	0 m to bottom	72.0345513261071	obs
NO3	2022-06-07	0 m to bottom	69.1128382736749	obs
NO3	2022-07-05	0 m to bottom	65.1471743631721	obs
NO3	2022-08-02	0 m to bottom	59.347923366561	obs
NO3	2022-09-06	0 m to bottom	55.8407653347966	obs
NO3	2022-10-04	0 m to bottom	52.7834125876656	obs
NO3	2022-11-01	0 m to bottom	52.7063017095275	obs
NO3	2022-12-06	0 m to bottom	54.2731626991126	obs
NO3	2023-03-21	0 m to bottom	74.1935468489124	obs
NO3	2023-04-18	0 m to bottom	72.7115141189658	obs
NO3	2023-05-23	0 m to bottom	68.6468265284176	obs
NO3	2023-06-06	0 m to bottom	67.8098248644502	obs
NO3	2023-07-04	0 m to bottom	66.0053866931352	obs
NO3	2023-08-01	0 m to bottom	63.576330824048	obs
NO3	2023-09-05	0 m to bottom	64.8127629339394	obs
NO3	2023-10-09	0 m to bottom	66.3697623150477	obs
NO3	2023-11-07	0 m to bottom	61.4124309075574	obs
NO3	2023-12-05	0 m to bottom	62.07757958647	obs
NO3	2024-03-19	0 m to bottom	72.3926068713731	obs
NO3	2024-04-17	0 m to bottom	72.5302230752699	obs
NO3	2024-05-22	0 m to bottom	66.3952465924111	obs
NO3	2024-06-04	0 m to bottom	65.4114361148949	obs
NO3	2024-07-02	0 m to bottom	67.4026860752331	obs
NO3	2024-07-30	0 m to bottom	61.2249859616188	obs
NO3	2024-09-03	0 m to bottom	58.4352146784465	obs
NO3	2024-10-01	0 m to bottom	57.7059272846377	obs
NO3	2024-10-29	0 m to bottom	57.0133025714632	obs
NO3	2024-12-03	0 m to bottom	62.7459012106786	obs
O2	2008-01-08	0 m to bottom	409.880333595623	obs
O2	2008-01-22	0 m to bottom	410.273358310534	obs
O2	2008-03-04	0 m to bottom	408.768989626529	obs
O2	2008-03-18	0 m to bottom	409.311302691845	obs
O2	2008-04-01	0 m to bottom	413.293527421382	obs
O2	2008-04-15	0 m to bottom	403.412933591809	obs
O2	2008-05-06	0 m to bottom	392.351037192285	obs
O2	2008-06-03	0 m to bottom	388.365665750335	obs
O2	2008-06-17	0 m to bottom	381.399515904499	obs
O2	2008-07-08	0 m to bottom	361.341835560094	obs
O2	2008-07-22	0 m to bottom	339.397879641996	obs
O2	2008-08-05	0 m to bottom	342.092671121528	obs
O2	2008-08-19	0 m to bottom	326.936766767567	obs
O2	2008-09-02	0 m to bottom	315.778522591536	obs
O2	2008-09-16	0 m to bottom	301.186252184095	obs
O2	2008-10-07	0 m to bottom	300.140847676464	obs
O2	2008-11-04	0 m to bottom	323.082233352961	obs
O2	2008-11-18	0 m to bottom	345.703296121891	obs
O2	2008-12-02	0 m to bottom	343.579506612776	obs
O2	2008-12-16	0 m to bottom	365.658882671634	obs
O2	2009-01-06	0 m to bottom	366.375271142454	obs
O2	2009-01-20	0 m to bottom	372.095396550411	obs
O2	2009-02-03	0 m to bottom	380.886392119086	obs
O2	2009-02-17	0 m to bottom	393.789168542966	obs
O2	2009-03-03	0 m to bottom	381.823839932539	obs
O2	2009-04-06	0 m to bottom	300.000011920929	obs
O2	2009-04-21	0 m to bottom	415.801263952627	obs
O2	2009-05-19	0 m to bottom	379.643918639264	obs
O2	2009-06-02	0 m to bottom	380.458084131039	obs
O2	2009-06-15	0 m to bottom	355.433612336321	obs
O2	2009-07-07	0 m to bottom	342.14547633079	obs
O2	2009-07-21	0 m to bottom	343.947540793598	obs
O2	2009-08-04	0 m to bottom	314.186892669126	obs
O2	2009-08-18	0 m to bottom	316.172084753168	obs
O2	2009-09-01	0 m to bottom	305.097949146463	obs
O2	2009-09-15	0 m to bottom	280.894167780583	obs
O2	2009-10-06	0 m to bottom	279.996828104126	obs
O2	2009-10-20	0 m to bottom	302.599477426615	obs
O2	2009-11-03	0 m to bottom	304.470643942076	obs
O2	2009-11-17	0 m to bottom	329.817889450274	obs
O2	2009-12-01	0 m to bottom	343.33380634136	obs
O2	2009-12-15	0 m to bottom	365.432646164294	obs
O2	2010-01-05	0 m to bottom	361.154189586697	obs
O2	2010-01-19	0 m to bottom	359.193928175695	obs
O2	2010-02-02	0 m to bottom	371.88541129921	obs
O2	2010-02-16	0 m to bottom	356.667941414969	obs
O2	2010-03-02	0 m to bottom	359.388127589503	obs
O2	2010-03-23	0 m to bottom	375.942568092834	obs
O2	2010-04-06	0 m to bottom	408.899360155726	obs
O2	2010-04-20	0 m to bottom	382.595306703693	obs
O2	2010-05-04	0 m to bottom	380.899927249404	obs
O2	2010-05-18	0 m to bottom	393.019550221581	obs
O2	2010-06-01	0 m to bottom	375.020905080713	obs
O2	2010-06-15	0 m to bottom	381.199131435902	obs
O2	2010-07-06	0 m to bottom	356.511143889673	obs
O2	2010-07-20	0 m to bottom	353.3720514773	obs
O2	2010-08-03	0 m to bottom	356.981492983762	obs
O2	2010-08-17	0 m to bottom	327.550421393802	obs
O2	2010-08-31	0 m to bottom	320.30290744138	obs
O2	2010-09-21	0 m to bottom	311.735554342576	obs
O2	2010-10-05	0 m to bottom	301.219686756631	obs
O2	2010-10-19	0 m to bottom	304.521749678925	obs
O2	2010-11-02	0 m to bottom	333.371460140101	obs
O2	2010-11-23	0 m to bottom	329.295519224503	obs
O2	2010-12-07	0 m to bottom	344.319399092522	obs
O2	2010-12-20	0 m to bottom	366.359405893813	obs
O2	2011-01-04	0 m to bottom	356.342850167393	obs
O2	2011-01-18	0 m to bottom	377.106783439119	obs
O2	2011-02-01	0 m to bottom	368.477025864748	obs
O2	2011-02-15	0 m to bottom	385.126408251809	obs
O2	2011-03-01	0 m to bottom	404.792328321593	obs
O2	2011-03-22	0 m to bottom	393.236073423887	obs
O2	2011-05-17	0 m to bottom	352.301680111313	obs
O2	2011-05-31	0 m to bottom	374.934140181246	obs
O2	2011-06-21	0 m to bottom	356.980566503056	obs
O2	2011-07-05	0 m to bottom	345.445667184446	obs
O2	2011-07-19	0 m to bottom	342.58029131115	obs
O2	2011-08-02	0 m to bottom	340.881905960907	obs
O2	2011-08-09	0 m to bottom	285.389923828886	obs
O2	2011-08-16	0 m to bottom	316.668715817382	obs
O2	2011-08-18	0 m to bottom	243.594906095356	obs
O2	2011-08-23	0 m to bottom	301.525682989871	obs
O2	2011-08-30	0 m to bottom	319.178605806684	obs
O2	2011-09-13	0 m to bottom	276.902882368723	obs
O2	2011-10-06	0 m to bottom	298.803421817928	obs
O2	2011-10-18	0 m to bottom	300.083972561562	obs
O2	2011-11-01	0 m to bottom	316.309990864682	obs
O2	2011-11-22	0 m to bottom	333.437496502689	obs
O2	2011-12-06	0 m to bottom	371.429365831232	obs
O2	2012-01-10	0 m to bottom	408.019756580229	obs
O2	2012-01-24	0 m to bottom	419.062664791137	obs
O2	2012-02-07	0 m to bottom	425.953217504249	obs
O2	2012-02-21	0 m to bottom	430.043900338123	obs
O2	2012-03-06	0 m to bottom	428.665538488006	obs
O2	2012-03-20	0 m to bottom	440.757255734971	obs
O2	2012-04-03	0 m to bottom	429.5904489475	obs
O2	2012-04-24	0 m to bottom	400.378616330432	obs
O2	2012-05-08	0 m to bottom	412.991536823156	obs
O2	2012-05-22	0 m to bottom	376.545555940638	obs
O2	2012-06-05	0 m to bottom	379.954038059855	obs
O2	2012-06-19	0 m to bottom	397.430620747914	obs
O2	2012-07-03	0 m to bottom	349.204842439169	obs
O2	2012-07-11	0 m to bottom	361.143681049123	obs
O2	2012-07-17	0 m to bottom	351.886354289729	obs
O2	2012-07-31	0 m to bottom	369.238777433078	obs
O2	2012-08-14	0 m to bottom	357.190149210745	obs
O2	2012-08-21	0 m to bottom	315.342142063071	obs
O2	2012-08-28	0 m to bottom	308.129250941784	obs
O2	2012-09-04	0 m to bottom	334.690371763298	obs
O2	2012-09-11	0 m to bottom	317.743263660886	obs
O2	2012-09-18	0 m to bottom	328.058435081418	obs
O2	2012-09-20	0 m to bottom	285.751099487656	obs
O2	2012-10-02	0 m to bottom	282.801206184197	obs
O2	2012-10-23	0 m to bottom	307.679677844915	obs
O2	2012-10-29	0 m to bottom	318.738466552204	obs
O2	2012-11-13	0 m to bottom	324.945515665072	obs
O2	2013-01-08	0 m to bottom	374.988080955244	obs
O2	2013-01-22	0 m to bottom	389.803877174009	obs
O2	2013-02-12	0 m to bottom	390.879993637079	obs
O2	2013-02-26	0 m to bottom	381.382009408613	obs
O2	2013-03-05	0 m to bottom	385.509107554227	obs
O2	2013-03-19	0 m to bottom	368.932503016958	obs
O2	2013-04-04	0 m to bottom	376.279727706015	obs
O2	2013-04-23	0 m to bottom	383.612048974665	obs
O2	2013-05-07	0 m to bottom	381.66231766367	obs
O2	2013-05-21	0 m to bottom	380.407126429014	obs
O2	2013-05-30	0 m to bottom	381.550673755261	obs
O2	2013-06-04	0 m to bottom	390.990315419092	obs
O2	2013-06-06	0 m to bottom	395.811746406859	obs
O2	2013-06-11	0 m to bottom	384.852099445117	obs
O2	2013-06-18	0 m to bottom	395.649780161704	obs
O2	2013-07-09	0 m to bottom	347.610233429604	obs
O2	2013-07-23	0 m to bottom	330.406280431395	obs
O2	2013-08-06	0 m to bottom	328.624041690891	obs
O2	2013-08-20	0 m to bottom	349.093237673012	obs
O2	2013-08-27	0 m to bottom	303.874261174365	obs
O2	2013-09-03	0 m to bottom	305.919190848415	obs
O2	2013-09-05	0 m to bottom	306.328174096418	obs
O2	2013-09-10	0 m to bottom	304.124195274509	obs
O2	2013-09-12	0 m to bottom	300.993985769973	obs
O2	2013-09-17	0 m to bottom	294.596417739528	obs
O2	2013-09-19	0 m to bottom	295.98670785387	obs
O2	2013-09-24	0 m to bottom	293.898220763057	obs
O2	2013-09-26	0 m to bottom	298.092386036778	obs
O2	2013-10-01	0 m to bottom	298.811569895416	obs
O2	2013-10-07	0 m to bottom	283.50650962558	obs
O2	2013-10-10	0 m to bottom	299.602890743209	obs
O2	2013-10-15	0 m to bottom	329.681605738414	obs
O2	2013-10-22	0 m to bottom	294.655054512639	obs
O2	2013-10-29	0 m to bottom	312.656438946922	obs
O2	2013-11-12	0 m to bottom	300.677918832279	obs
O2	2013-12-10	0 m to bottom	325.624992378368	obs
O2	2014-01-07	0 m to bottom	373.025687389695	obs
O2	2014-02-25	0 m to bottom	409.026817982	obs
O2	2014-03-04	0 m to bottom	415.391097640635	obs
O2	2014-03-18	0 m to bottom	383.399381467876	obs
O2	2014-04-01	0 m to bottom	386.061223708674	obs
O2	2014-04-23	0 m to bottom	394.103499828512	obs
O2	2014-05-06	0 m to bottom	391.475293415286	obs
O2	2014-05-20	0 m to bottom	385.137805299386	obs
O2	2014-06-03	0 m to bottom	364.32442772592	obs
O2	2014-06-17	0 m to bottom	377.03817208721	obs
O2	2014-07-08	0 m to bottom	314.405783136706	obs
O2	2014-07-22	0 m to bottom	338.483764548579	obs
O2	2014-08-05	0 m to bottom	344.454656566437	obs
O2	2014-08-19	0 m to bottom	294.558835850887	obs
O2	2014-08-26	0 m to bottom	281.657091727659	obs
O2	2014-09-02	0 m to bottom	273.885559292459	obs
O2	2014-09-09	0 m to bottom	271.248083756147	obs
O2	2014-09-16	0 m to bottom	261.74656470693	obs
O2	2014-09-30	0 m to bottom	282.798113328343	obs
O2	2014-10-14	0 m to bottom	288.204809241321	obs
O2	2015-01-06	0 m to bottom	355.352540305246	obs
O2	2015-01-20	0 m to bottom	376.151169394018	obs
O2	2015-02-10	0 m to bottom	387.665737621614	obs
O2	2015-02-24	0 m to bottom	394.465111176426	obs
O2	2015-03-03	0 m to bottom	403.785312743693	obs
O2	2015-03-17	0 m to bottom	411.267374453529	obs
O2	2015-03-31	0 m to bottom	405.011424043593	obs
O2	2015-04-21	0 m to bottom	402.027627912622	obs
O2	2015-05-05	0 m to bottom	388.816275370018	obs
O2	2015-05-19	0 m to bottom	377.455516646322	obs
O2	2015-06-03	0 m to bottom	373.725472600718	obs
O2	2015-06-16	0 m to bottom	357.575588468277	obs
O2	2015-07-07	0 m to bottom	345.883244507861	obs
O2	2015-07-21	0 m to bottom	335.452625026139	obs
O2	2015-08-04	0 m to bottom	322.372483481061	obs
O2	2015-08-11	0 m to bottom	317.451908390469	obs
O2	2015-08-18	0 m to bottom	303.160799046154	obs
O2	2015-08-25	0 m to bottom	299.570846614517	obs
O2	2015-09-01	0 m to bottom	312.430993503548	obs
O2	2015-09-15	0 m to bottom	282.625587196396	obs
O2	2015-09-29	0 m to bottom	280.233276048634	obs
O2	2015-10-13	0 m to bottom	281.151788462566	obs
O2	2015-10-27	0 m to bottom	291.181849947274	obs
O2	2015-11-10	0 m to bottom	309.299775572594	obs
O2	2015-12-08	0 m to bottom	342.175270842236	obs
O2	2016-01-05	0 m to bottom	357.966925989522	obs
O2	2016-01-19	0 m to bottom	352.859099431519	obs
O2	2016-02-09	0 m to bottom	386.152585721097	obs
O2	2016-02-23	0 m to bottom	371.828271493843	obs
O2	2016-03-01	0 m to bottom	391.75538592752	obs
O2	2016-03-15	0 m to bottom	390.308859375692	obs
O2	2016-03-29	0 m to bottom	387.257362471499	obs
O2	2016-04-19	0 m to bottom	385.754431868214	obs
O2	2016-05-03	0 m to bottom	381.955358833601	obs
O2	2016-05-17	0 m to bottom	363.653514502172	obs
O2	2016-05-31	0 m to bottom	362.824929389772	obs
O2	2016-06-14	0 m to bottom	353.746505490231	obs
O2	2016-06-28	0 m to bottom	340.417663009314	obs
O2	2016-07-05	0 m to bottom	339.362009536702	obs
O2	2016-07-19	0 m to bottom	332.491236596803	obs
O2	2016-08-02	0 m to bottom	327.04481871006	obs
O2	2016-08-16	0 m to bottom	313.144701516189	obs
O2	2016-08-30	0 m to bottom	303.625301045415	obs
O2	2016-09-13	0 m to bottom	293.838592706956	obs
O2	2016-09-20	0 m to bottom	284.266551307368	obs
O2	2016-09-27	0 m to bottom	277.948080125308	obs
O2	2016-10-07	0 m to bottom	274.502084376631	obs
O2	2016-10-11	0 m to bottom	276.296090417852	obs
O2	2016-10-18	0 m to bottom	274.445901303493	obs
O2	2016-10-25	0 m to bottom	278.508340330422	obs
O2	2016-11-15	0 m to bottom	297.458170248768	obs
O2	2016-11-29	0 m to bottom	323.791245942024	obs
O2	2016-12-06	0 m to bottom	330.571101678983	obs
O2	2017-01-03	0 m to bottom	362.687026362558	obs
O2	2017-01-17	0 m to bottom	359.229258846086	obs
O2	2017-02-07	0 m to bottom	373.317371937769	obs
O2	2017-02-21	0 m to bottom	377.743090775875	obs
O2	2017-03-07	0 m to bottom	377.323325072936	obs
O2	2017-03-21	0 m to bottom	387.270067891847	obs
O2	2017-04-04	0 m to bottom	393.832261954457	obs
O2	2017-04-18	0 m to bottom	389.97830330437	obs
O2	2017-05-02	0 m to bottom	385.990106603912	obs
O2	2017-05-16	0 m to bottom	378.29754749996	obs
O2	2017-05-30	0 m to bottom	381.122591614149	obs
O2	2017-06-13	0 m to bottom	366.398168081837	obs
O2	2017-06-27	0 m to bottom	357.982142284708	obs
O2	2017-07-04	0 m to bottom	352.5633367533	obs
O2	2017-07-18	0 m to bottom	343.876766875001	obs
O2	2017-08-01	0 m to bottom	328.814246243712	obs
O2	2017-08-15	0 m to bottom	318.379495820404	obs
O2	2017-08-29	0 m to bottom	325.303650718378	obs
O2	2017-09-05	0 m to bottom	305.143266186161	obs
O2	2017-09-12	0 m to bottom	292.696778153398	obs
O2	2017-09-19	0 m to bottom	286.533717262118	obs
O2	2017-09-26	0 m to bottom	281.796982779218	obs
O2	2017-10-04	0 m to bottom	292.72361020838	obs
O2	2017-10-10	0 m to bottom	282.06556682802	obs
O2	2017-10-12	0 m to bottom	276.924069609003	obs
O2	2017-10-24	0 m to bottom	280.600054681909	obs
O2	2017-11-07	0 m to bottom	289.107422892713	obs
O2	2017-11-21	0 m to bottom	310.846665774725	obs
O2	2017-12-05	0 m to bottom	325.12233934474	obs
O2	2017-12-19	0 m to bottom	334.609945877753	obs
O2	2018-01-04	0 m to bottom	347.624182589382	obs
O2	2018-01-16	0 m to bottom	350.749525710347	obs
O2	2018-02-06	0 m to bottom	371.67540141819	obs
O2	2018-02-20	0 m to bottom	380.445052708167	obs
O2	2018-03-06	0 m to bottom	392.567084282481	obs
O2	2018-03-20	0 m to bottom	382.857195195017	obs
O2	2018-04-03	0 m to bottom	385.504579552729	obs
O2	2018-04-24	0 m to bottom	383.89059594301	obs
O2	2018-05-02	0 m to bottom	380.019439709201	obs
O2	2018-05-15	0 m to bottom	369.338517273381	obs
O2	2018-05-29	0 m to bottom	362.280141975943	obs
O2	2018-06-12	0 m to bottom	352.322294294815	obs
O2	2018-06-26	0 m to bottom	345.377602163031	obs
O2	2018-07-03	0 m to bottom	347.092653907378	obs
O2	2018-07-17	0 m to bottom	339.548889959924	obs
O2	2018-07-31	0 m to bottom	328.901646496356	obs
O2	2018-08-14	0 m to bottom	318.19402026902	obs
O2	2018-08-28	0 m to bottom	297.480509428139	obs
O2	2018-09-11	0 m to bottom	290.497445010119	obs
O2	2018-09-18	0 m to bottom	283.10215592311	obs
O2	2018-09-25	0 m to bottom	275.734081231779	obs
O2	2018-10-02	0 m to bottom	277.140899098448	obs
O2	2018-10-09	0 m to bottom	275.956610907513	obs
O2	2018-10-23	0 m to bottom	282.068381297125	obs
O2	2018-11-06	0 m to bottom	293.249204549087	obs
O2	2018-11-20	0 m to bottom	305.570932675603	obs
O2	2018-12-04	0 m to bottom	328.046227795642	obs
O2	2018-12-18	0 m to bottom	341.165760780112	obs
O2	2019-01-08	0 m to bottom	363.684446435558	obs
O2	2019-02-05	0 m to bottom	363.301831155277	obs
O2	2019-02-26	0 m to bottom	382.301875630543	obs
O2	2019-03-05	0 m to bottom	387.234203505169	obs
O2	2019-03-19	0 m to bottom	376.412433482665	obs
O2	2019-03-26	0 m to bottom	384.149366014039	obs
O2	2019-04-02	0 m to bottom	386.255656390241	obs
O2	2019-04-16	0 m to bottom	379.33603134655	obs
O2	2019-04-30	0 m to bottom	373.308888072864	obs
O2	2019-05-14	0 m to bottom	358.209196573956	obs
O2	2019-05-28	0 m to bottom	367.37734418876	obs
O2	2019-06-11	0 m to bottom	351.351383986983	obs
O2	2019-06-25	0 m to bottom	339.061226543211	obs
O2	2019-07-09	0 m to bottom	327.11387415121	obs
O2	2019-07-16	0 m to bottom	331.41494083233	obs
O2	2019-07-23	0 m to bottom	325.339536662788	obs
O2	2019-07-30	0 m to bottom	321.093881717211	obs
O2	2019-08-06	0 m to bottom	321.18975197714	obs
O2	2019-08-13	0 m to bottom	313.09555550612	obs
O2	2019-08-20	0 m to bottom	301.278697524888	obs
O2	2019-08-27	0 m to bottom	301.543157630432	obs
O2	2019-09-03	0 m to bottom	292.695679263629	obs
O2	2019-09-05	0 m to bottom	294.554406020165	obs
O2	2019-09-17	0 m to bottom	280.440557640688	obs
O2	2019-10-01	0 m to bottom	277.015731709097	obs
O2	2019-10-15	0 m to bottom	289.655941381282	obs
O2	2019-11-05	0 m to bottom	300.319880170768	obs
O2	2019-11-19	0 m to bottom	309.746754391011	obs
O2	2019-12-03	0 m to bottom	317.993705901273	obs
O2	2019-12-17	0 m to bottom	342.620151813318	obs
O2	2020-01-07	0 m to bottom	363.565235104795	obs
O2	2020-01-21	0 m to bottom	367.750721097256	obs
O2	2020-02-04	0 m to bottom	374.809716339586	obs
O2	2020-02-18	0 m to bottom	375.764595734998	obs
O2	2020-03-03	0 m to bottom	395.49856786815	obs
O2	2020-03-24	0 m to bottom	377.844351679347	obs
O2	2020-04-07	0 m to bottom	376.975166644777	obs
O2	2020-04-21	0 m to bottom	396.40982176908	obs
O2	2020-05-12	0 m to bottom	367.222308426341	obs
O2	2020-05-26	0 m to bottom	348.389214310091	obs
O2	2020-06-09	0 m to bottom	344.030405801632	obs
O2	2020-06-23	0 m to bottom	333.722165579678	obs
O2	2020-07-07	0 m to bottom	320.981114650924	obs
O2	2020-08-18	0 m to bottom	301.097166590995	obs
O2	2020-09-08	0 m to bottom	280.254312872977	obs
O2	2020-09-15	0 m to bottom	277.87564756151	obs
O2	2020-09-22	0 m to bottom	273.704722274582	obs
O2	2020-09-29	0 m to bottom	264.503124736838	obs
O2	2020-10-06	0 m to bottom	268.676536495874	obs
O2	2020-10-20	0 m to bottom	286.212400393508	obs
O2	2020-11-03	0 m to bottom	298.602430380053	obs
O2	2020-11-17	0 m to bottom	313.573309269738	obs
O2	2020-12-01	0 m to bottom	327.217384007838	obs
O2	2020-12-15	0 m to bottom	334.824357970395	obs
O2	2021-01-05	0 m to bottom	356.791447608351	obs
O2	2021-01-19	0 m to bottom	382.099710017394	obs
O2	2021-02-03	0 m to bottom	388.830326296454	obs
O2	2021-02-23	0 m to bottom	382.070862272211	obs
O2	2021-03-09	0 m to bottom	400.80911425941	obs
O2	2021-03-23	0 m to bottom	402.409991387579	obs
O2	2021-04-06	0 m to bottom	407.201653213057	obs
O2	2021-04-20	0 m to bottom	402.549757613199	obs
O2	2021-05-04	0 m to bottom	383.310537816843	obs
O2	2021-05-18	0 m to bottom	363.448797216301	obs
O2	2021-06-08	0 m to bottom	358.232218879029	obs
O2	2021-06-22	0 m to bottom	353.011606052746	obs
O2	2021-07-06	0 m to bottom	344.582421682129	obs
O2	2021-07-20	0 m to bottom	343.52475895756	obs
O2	2021-08-03	0 m to bottom	323.42377004294	obs
O2	2021-08-17	0 m to bottom	307.473453083151	obs
O2	2021-08-25	0 m to bottom	302.121867867424	obs
O2	2021-08-26	0 m to bottom	306.069594615115	obs
O2	2021-08-27	0 m to bottom	302.193480725371	obs
O2	2021-09-07	0 m to bottom	300.714366638809	obs
O2	2021-09-23	0 m to bottom	300.361186509474	obs
O2	2021-10-05	0 m to bottom	292.094046783801	obs
O2	2021-10-19	0 m to bottom	295.565787150249	obs
O2	2021-11-02	0 m to bottom	303.7771532077	obs
O2	2021-12-07	0 m to bottom	335.313749455388	obs
O2	2021-12-21	0 m to bottom	343.75	obs
O2	2022-01-04	0 m to bottom	358.602399640061	obs
O2	2022-01-18	0 m to bottom	375.1714604692	obs
O2	2022-02-01	0 m to bottom	384.771183197199	obs
O2	2022-02-22	0 m to bottom	379.477539036879	obs
O2	2022-03-08	0 m to bottom	398.278094105316	obs
O2	2022-03-22	0 m to bottom	401.334999757682	obs
O2	2022-04-05	0 m to bottom	391.383842318043	obs
O2	2022-04-19	0 m to bottom	380.071830658324	obs
O2	2022-05-03	0 m to bottom	377.991893477914	obs
O2	2022-05-17	0 m to bottom	373.726463169281	obs
O2	2022-06-07	0 m to bottom	352.756020921174	obs
O2	2022-06-21	0 m to bottom	337.796478352389	obs
O2	2022-07-05	0 m to bottom	335.167378146355	obs
O2	2022-07-19	0 m to bottom	326.860616752607	obs
O2	2022-08-02	0 m to bottom	327.067185592673	obs
O2	2022-08-16	0 m to bottom	316.920262661774	obs
O2	2022-08-30	0 m to bottom	304.650699293308	obs
O2	2022-09-06	0 m to bottom	299.095282489018	obs
O2	2022-09-22	0 m to bottom	291.572897234713	obs
O2	2022-10-04	0 m to bottom	292.661705162516	obs
O2	2022-10-18	0 m to bottom	297.780873157244	obs
O2	2022-11-01	0 m to bottom	305.218019083977	obs
O2	2022-11-15	0 m to bottom	315.225237589205	obs
O2	2022-12-06	0 m to bottom	332.646723559792	obs
O2	2022-12-20	0 m to bottom	359.939040819017	obs
O2	2023-01-03	0 m to bottom	363.484125898392	obs
O2	2023-01-17	0 m to bottom	379.055086949621	obs
O2	2023-01-31	0 m to bottom	388.982445426966	obs
O2	2023-02-24	0 m to bottom	417.777377257038	obs
O2	2023-03-07	0 m to bottom	424.808125031577	obs
O2	2023-03-21	0 m to bottom	425.819408058457	obs
O2	2023-04-04	0 m to bottom	411.267766473948	obs
O2	2023-04-18	0 m to bottom	407.766782756841	obs
O2	2023-05-02	0 m to bottom	415.476574798454	obs
O2	2023-05-23	0 m to bottom	392.059410316523	obs
O2	2023-06-06	0 m to bottom	388.003769584185	obs
O2	2023-06-20	0 m to bottom	373.192759981819	obs
O2	2023-07-04	0 m to bottom	359.073907108607	obs
O2	2023-07-18	0 m to bottom	352.700819882768	obs
O2	2023-08-01	0 m to bottom	346.595212668336	obs
O2	2023-08-15	0 m to bottom	339.124090004494	obs
O2	2023-08-22	0 m to bottom	329.198653945222	obs
O2	2023-08-29	0 m to bottom	317.525634493672	obs
O2	2023-09-05	0 m to bottom	317.204467746688	obs
O2	2023-09-12	0 m to bottom	311.66773871792	obs
O2	2023-09-19	0 m to bottom	310.579392216054	obs
O2	2023-09-26	0 m to bottom	289.604103572234	obs
O2	2023-10-02	0 m to bottom	279.281552644044	obs
O2	2023-10-17	0 m to bottom	275.411233349536	obs
O2	2023-11-01	0 m to bottom	278.516109968742	obs
O2	2023-11-14	0 m to bottom	296.822378184867	obs
O2	2023-12-05	0 m to bottom	334.987915916145	obs
O2	2023-12-19	0 m to bottom	358.788470906814	obs
O2	2024-01-04	0 m to bottom	356.088057187472	obs
O2	2024-01-16	0 m to bottom	362.500011920928	obs
O2	2024-02-06	0 m to bottom	427.10105171591	obs
O2	2024-02-20	0 m to bottom	415.507619472798	obs
O2	2024-03-05	0 m to bottom	401.597828688448	obs
O2	2024-03-19	0 m to bottom	401.835139387927	obs
O2	2024-04-02	0 m to bottom	384.636130021556	obs
O2	2024-04-08	0 m to bottom	381.116552676703	obs
O2	2024-04-16	0 m to bottom	368.9374851217	obs
O2	2024-04-30	0 m to bottom	366.370706717894	obs
O2	2024-05-21	0 m to bottom	348.782205404798	obs
O2	2024-06-04	0 m to bottom	334.918996393604	obs
O2	2024-06-18	0 m to bottom	326.052336453178	obs
O2	2024-07-02	0 m to bottom	321.942642053513	obs
O2	2024-07-16	0 m to bottom	327.450505870022	obs
O2	2024-07-30	0 m to bottom	312.46255220081	obs
O2	2024-08-06	0 m to bottom	308.638311357632	obs
O2	2024-08-13	0 m to bottom	303.694544229878	obs
O2	2024-08-20	0 m to bottom	302.871708420267	obs
O2	2024-08-27	0 m to bottom	293.593313862924	obs
O2	2024-09-10	0 m to bottom	290.228364141319	obs
O2	2024-09-17	0 m to bottom	277.786594469264	obs
O2	2024-10-01	0 m to bottom	275.025958494409	obs
O2	2024-10-15	0 m to bottom	283.609979693001	obs
O2	2024-10-29	0 m to bottom	290.868369952454	obs
O2	2024-11-12	0 m to bottom	300.145561039425	obs
O2	2024-12-03	0 m to bottom	334.428328456061	obs
O2	2024-12-17	0 m to bottom	365.624994039534	obs
PO4-P	2012-07-31	0 m to bottom	NA	obs
PO4-P	2012-08-28	0 m to bottom	0.0230106472115413	obs
PO4-P	2012-10-02	0 m to bottom	0.0225911000059401	obs
PO4-P	2013-04-23	0 m to bottom	0.0545652642881973	obs
PO4-P	2013-05-07	0 m to bottom	0.0324325465830817	obs
